name,degree,betweenness,closeness,eigenvector,category,Kingdom,Phylum,Class,Order,Family,Genus,Species
b69684506f1e3e163b55b5ea082b5161,85,5654,0.000226675,0.062670706,abundant,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,uncultured,uncultured bacterium
b1244f63c5ae057a5b322799faeeb3c7,139,1590,0.000225029,0.641047427,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,uncultured,uncultured bacterium
1f3cd7bd05851789ec21cc871ee13f75,17,4633,0.00018979,0.023846901,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,uncultured,uncultured bacterium
7002d865f89265bec539ceadb523b477,191,4438,0.00023133,0.842713274,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,uncultured,uncultured bacterium
46467a3d6db93e9f16ee5ebed4004b7a,202,4778,0.000230043,0.899257264,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,uncultured,NA
83d34d7bb5f52b4f7237ba3bc913ae90,13,378,0.000187854,0.001479376,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,uncultured,uncultured soil bacterium
63abfd5fe05d96ad49a7b926714244e5,60,36.64285714,0.000184242,0.000985681,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,NA,NA
fca63d843ec3dff44b66c4022e6b6eaf,57,29928,0.000185226,4.68E-06,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,Ellin6067,uncultured bacterium
fd6bf3f1a6c925fd8e22ddfc1711006d,141,807,0.000228335,0.729543389,abundant,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,Ellin6067,uncultured beta proteobacterium
6fe8178fc8ee0a1b680645f6bf3064ff,36,1850,0.000215737,0.058490677,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,Ellin6067,uncultured beta proteobacterium
921980c3834102d4599859610e75feb8,61,535,0.000216181,0.158796601,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,Ellin6067,NA
15ddaaee7ae360dfbd858ff3b067edcb,180,3620,0.00022584,0.770912184,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,Ellin6067,NA
58346ed22325d450dd19652e154108b9,151,4028,0.000229624,0.702119709,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,Ellin6067,NA
fecf04a71af8efcb9e4bd24ecc1fdc20,6,41898,0.000183994,1.29E-05,abundant,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,Ellin6067,uncultured beta proteobacterium
90a49d63642c12654a5f5ee34ea983f1,80,1653,0.000153399,4.81E-07,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,Ellin6067,uncultured beta proteobacterium
7cd9a59d272a2bf339ac5d0ecff99544,178,1296,0.000173846,2.10E-06,abundant,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,Ellin6067,uncultured beta proteobacterium
ff0fd48b09557fe570c9a557f766d2c9,7,15,0.000137712,5.35E-09,abundant,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
73ceec2da76820e41c32ec5094c57df4,3,576,0.000159676,2.02E-05,abundant,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
a6244d7676c3308838bb224ba3ad6919,21,503,0.000189513,0.014437257,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Ramlibacter,NA
c38f139fd564db7fa6aea4305608645b,2,2,0.000175592,0.000213441,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
aaeccc97d873555fd499b37024ee8043,163,2684,0.000223606,0.79116438,abundant,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
fa46d29aa29996fbcad760dd9b1d3b5c,61,480729,0.000232349,0.000356678,abundant,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Polaromonas,NA
c5fe06104f872b99b7945feb49c779d9,2,0,0.000141408,8.81E-08,abundant,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Polaromonas,NA
f5da1ff0bfbd016c386a49e2e776ed04,119,1366,0.000213237,0.53297013,abundant,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
6a88549d4375e22481c9244fb9303ca9,120,676,0.000223338,0.614386096,abundant,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
67c116087c819794e005c8aeb74d0ecb,6,999,0.000207659,0.00655947,abundant,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
281333f515927b443e72f6147b6242fd,8,1997,0.000117027,2.16E-10,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
f427346500d6fbeb16b26f63c7f9050d,161,2026,0.000224031,0.649601574,abundant,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
01a83ed7ed5fafed4d8f6efc4bd58299,87,1753,0.000207461,0.325787745,abundant,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
1622fb6b3a18f3c20950dc68b216cbf5,6,28,0.000166909,0.001711581,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
6953f0478b875ad520eb5d95bbf6004b,110,5842,0.000231866,0.272432394,abundant,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
a6c339e4de0ed66b0365a64d35f9defa,127,586,0.000187947,0.001696669,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
8277e9ec0df51aafdb0925893c09043d,95,7779,0.000217517,0.015506083,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
1781add41157583ba30229bd23158cf8,15,6,0.000172524,1.82E-06,abundant,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
8bdb99de093f54c200c0d81972e34cd3,75,291,0.000203503,0.266983203,abundant,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Polaromonas,NA
45c3d7d6eabab7ad5c409fc8b030df3d,84,1892,0.000145321,2.55E-07,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
fb7b01a3c9762c0c62c611445c5e9f08,43,6227.233856,0.000203668,3.36E-06,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,uncultured,NA
213a7031b9ecf2313c421aac5fe7c84c,40,0.2,0.00014467,1.05E-07,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
078efdf3e9b050fdcc54ff21bd63a910,77,1258,0.000201361,0.2282327,abundant,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Polaromonas,NA
97185f60b3628a34000b7c3cfe924b41,30,18307,0.000170516,2.04E-07,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
c11cf6c88493383ac726aa9d21959d1f,142,322,0.000156238,9.11E-07,abundant,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
5699d15163a2e72c6dcb23fbc7a71725,2,0,0.000169047,0.001382455,abundant,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Polaromonas,NA
3dbe29252140e7481c6a4b64309ae572,32,177,0.000203643,0.096986806,abundant,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Polaromonas,NA
5652c9ed95c98e9a428a4f747ee2effe,40,0.25,0.000144717,1.05E-07,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Polaromonas,NA
60e0e7e40ada467a4ac5faaeab3a09ef,20,13517,0.000211151,0.00828669,abundant,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
8df334ecbb679128242e19b42834085c,8,1,0.000189339,0.021029442,abundant,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Rhodoferax,NA
d7819f3730f52c50563c69a353458a37,27,4256,0.000166635,2.71E-07,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Rhodoferax,NA
5e4f2d21d039d6f938a34e002f575643,35,1254,0.000201726,0.075073302,abundant,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
5dcdd2e90ce3c3cadbfa1df95b3cf225,43,6227.233856,0.000203668,3.36E-06,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
e4479d418b3df9b71c48eb3b18329f8a,177,2265,0.000225691,0.817245229,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
5a4f60fe90881fbc6f3b4cdc9f57e20d,160,5627,0.000228335,0.660655414,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
e4c27fc156f075764ff5202bb6d79cf2,3,0,0.000163066,0.000164873,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Hydrogenophaga,NA
bc205dd3918c6d60231321c4f6742564,55,4406,0.000213029,0.016901204,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Hydrogenophaga,NA
b5e5f64d6eec3603d4f5f6b6074e2b68,25,1054,0.000198499,0.021874597,abundant,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Hydrogenophaga,NA
41db4572d25e5d5fce3140ba4460ff75,17,24261.5,0.000184817,1.56E-06,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
ca4fec5982c3e1eb502300070835fadc,32,4769,0.000209888,0.004410796,abundant,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
17a72ed097983985c693b07e5477e156,167,183.5,0.000185999,0.003441954,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
72bf1e9a6bcac61ee15447e55e287c51,51,12472,0.000213396,0.069940278,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Leptothrix,NA
17f6929e68023efa510e843dbabbec01,33,330,0.000145191,1.71E-07,abundant,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Rhizobacter,NA
afc23ce8914d051625e824f2e5dcd80a,166,1197,0.000224612,0.756596745,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
0cd8cdac40c2df03cf6735277d0778d4,21,0,0.00014029,4.42E-08,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
44db0e3048a2c856ef96e2a04a425526,161,613,0.000155805,9.38E-07,abundant,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
bee21604d859dcfc4798a70e8d081b70,1,0,0.00014949,9.33E-08,abundant,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
3921578e634364395d06f59499feeed8,82,16869,0.000227798,0.141007231,abundant,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
107c51b56e9a48cb9ce9c715952aa19d,13,2123,0.000209521,0.00066032,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
21e0ade0c0421ff9f9f4961a500708e0,19,1336,0.000187536,0.008987332,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Inhella,uncultured bacterium
284eb9cfc23c2cac64807db7eb2dab1c,153,2860,0.000223158,0.63974001,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,NA,NA,NA
d587056df00ea43f6561052bf9534554,165,2688,0.000224032,0.715730029,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,966-1,metagenome
f1f337485b1576945a3b560ac51e61da,9,6765,0.000176423,3.83E-05,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,966-1,metagenome
9e1a46d3c0a101a39dcae5ff791d0c3b,89,6040,0.000209103,0.368128506,abundant,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,A21b,uncultured bacterium,uncultured bacterium
1038893f8aaa65baf4dc4f3bace917f4,227,5914,0.000233456,1,abundant,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,SC-I-84,metagenome,metagenome
fdb586970bd5a0d7232520e669c7fea2,6,0,0.000188132,0.029623473,abundant,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia,NA
6bd0e56784e88a812da9e2b8b043c5bc,94,24,0.000153985,6.87E-07,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia,NA
7db7f6e7e1e2bad4decbab9b5dd654e7,57,2669,0.000179421,1.37E-06,abundant,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia,NA
0f564a7e778acee4f43ff3f4106fe9b2,89,1534,0.000215253,0.321729101,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,Nitrosomonas,NA
c2217fe4b884c1ae6e89bed398ce6808,16,3677,0.000196194,0.002160238,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,Nitrosospira,NA
131b960fd742753d97687cc2a3c5395f,67,3279,0.000206034,0.106505906,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,Nitrosospira,NA
82daa3cff6b0f9ceed1960a920984188,25,738.75,0.000202705,0.008223875,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,Nitrosospira,NA
00fdb51c4bc46c069cff1acc74ddf53b,9,52,0.000171545,0.000291965,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Hydrogenophilaceae,Thiobacillus,NA
818f1179f8036cfbaa28fffaf1ca288f,60,21.71428571,0.000184166,0.000989147,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,NA,NA,NA
6eb41912d5b662ffb79b2fc03125b8d4,92,20849,0.000244408,0.056923113,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Rhodocyclaceae,Denitratisoma,uncultured soil bacterium
5a0e8870b39073021761a85e0ecca7bc,11,12535,0.000153287,2.27E-08,abundant,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,[Aquaspirillum] arcticum group,uncultured bacterium
bc84b294c809731d5e8d54887762f977,169,66895,0.000176649,1.99E-06,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,[Aquaspirillum] arcticum group,uncultured bacterium
17776fcbb511f1289d71eaf6976140c0,4,2030,0.000174379,0.000137832,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,uncultured,uncultured Oxalobacteraceae bacterium
a16ef910f3908c10e97643ebfb4d0e8c,141,795,0.000221469,0.63310386,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Gallionellaceae,NA,NA
750763bd444713e33cf8285c4aefc03d,59,3679,0.000216371,0.196734815,abundant,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,AAP99,uncultured bacterium
a8c472e72b8cb2ee1db0c53d321c376b,57,0,0.000184382,4.73E-06,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,AAP99,uncultured bacterium
2f4a4ee0f2b00fa9e3ad2afb467e21dc,40,0.25,0.000144717,1.05E-07,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
58953b2d164fff7d11ceaa256ed45837,155,415,0.00015015,5.85E-07,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Herminiimonas,NA
6618d24ec654f44cba7953e787109095,17,5570,0.000197414,0.003017014,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Undibacterium,uncultured bacterium
dc8324e26a2810cdf44f34c2c12fc664,49,93,0.00013687,1.95E-07,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Undibacterium,NA
44e69b4560d41b321d27f3a07c696f3e,54,0,0.000168516,1.24E-06,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
0ed2ac11bbeeda659e62b4bfac709fff,1,0,0.000127197,1.45E-07,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
76fb5ed559431c187dbd1f24d49806b3,54,571,0.000160783,5.54E-07,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Actimicrobium,uncultured bacterium
c31135843492a9518572434145cede5c,86,0,0.000156673,5.75E-07,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
74f1e661ce9e69df5ac42404e372698d,157,885,0.000156125,9.32E-07,abundant,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
36be907a35833d549409d5891cb7e557,43,6227.233856,0.000203668,3.36E-06,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Limnobacter,metagenome
73d4a2a9716528c39977afcda34a3978,26,6604,0.000205663,0.040747234,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,Methylotenera,uncultured bacterium
6c1c6289a78caa8b401c16d5e373b032,43,17500.03821,0.000203697,3.36E-06,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,Methylotenera,NA
86ff9cd6075af8e133e020580395d8d7,3,0,0.000152206,5.72E-07,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,Methylotenera,NA
2c5d1f7dfe7cee3635da10cb8ae3a244,4,11113,0.000189288,0.000517397,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,Methylotenera,uncultured bacterium
c3fdbd2fd6157f56d4013cb168b4c451,43,3599.715962,0.000203666,3.36E-06,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,Methylotenera,uncultured bacterium
545d4af64202592c0648f0fb2ed037b0,29,2135,0.000190782,0.061413594,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,MND1,metagenome
29045c24cbf7c293ac2171704b7cb7fc,32,668,0.000197838,0.107907272,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,NA,NA,NA
344fd0c76b066c9242e32625fd7c15ae,7,4218,0.000199048,0.004394442,intermediate,Bacteria,Proteobacteria,NA,NA,NA,NA,NA
065e52ff995072fef04d059bf84c4334,43,2078,0.000213588,0.102758888,intermediate,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,OM27 clade,uncultured Myxococcales bacterium
cc3cfd08179b664bf3ff2dd4e4dd0dbb,14,485,0.000185635,0.005101656,intermediate,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,OM27 clade,NA
de1473c772a64acc61cc829de30fc2cb,189,2837,0.000222173,0.85799108,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,CCM19a,uncultured bacterium,uncultured bacterium,uncultured bacterium
b2e4ada0d2653d55587157c9589dfd6e,86,1,0.000156679,5.75E-07,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
38b14eceebd77c3e12af91914989e901,1,0,0.000152965,3.75E-06,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,Candidatus Ovatusbacter,uncultured proteobacterium
940952349e5ba7fc5a624b7fc4101b7d,4,0,0.000174546,2.69E-05,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,uncultured bacterium,uncultured bacterium
a2cf1b3c44d03ba6cbf43db8eb97c020,52,130,0.000135839,2.40E-07,rare,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,NA
860511fa27449f1db890a447e6dc7a37,88,25,0.000154079,6.73E-07,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,uncultured,uncultured bacterium
21eaf002610fd7762cb847f71341c88f,85,380,0.000187468,0.000772158,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,uncultured,uncultured bacterium
8c0b41fc1e079649180b4f56c99d1549,86,0,0.000156751,5.74E-07,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,uncultured,uncultured bacterium
adb0314be5f9fd7fe2b0340772d2dd3f,40,0.2,0.00014467,1.05E-07,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
b1baa642070b04408c252b0b046feaa7,24,741,0.000190583,0.000421667,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
3d29d37a5c2e06aa8f5365f8b8a166ad,4,578,0.000165594,8.65E-05,rare,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Cellvibrio,NA
9c1f5f646d7d6764ff879b06407ad35e,20,2504,0.000205662,0.003285443,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Cellvibrio,uncultured Cellvibrio sp.
a1e6c9e8e5b1cb4bb9af792441da2e7b,148,2833,0.000185765,0.002337367,abundant,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Marinobacteraceae,Marinobacter,NA
c6de96168faeef7f63768e1863870aee,117,197,0.000172896,0.001506362,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Marinobacteraceae,Marinobacter,NA
752b9e4d8616f403467e057d55a3852f,102,1874,0.000138541,4.15E-07,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,WD260,uncultured bacterium,uncultured bacterium,uncultured bacterium
823c089e2558e35da7abef13c79157f7,24,870.5,0.000127167,2.17E-08,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,WD260,uncultured bacterium,uncultured bacterium,uncultured bacterium
78b3052fe86de693c24967d274cafcfd,89,2717,0.000217009,0.334806117,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,Acidibacter,metagenome
f50c1efd2f149f2882af0e349078269f,139,8220,0.000213005,0.006656207,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,Acidibacter,uncultured bacterium
d899d2369d83913c287ce1b277421709,129,2709,0.00015809,8.59E-07,abundant,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,uncultured,Lysobacter sp.
6166df2af9307f280f557ce493f56ccf,60,36.64285714,0.000184242,0.000985681,abundant,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,uncultured,NA
7e06ed21089516fdd126bc185ea6ecb9,119,1,0.000180593,0.001941011,intermediate,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,uncultured,NA
0cb0f72a88f56578bc7b90c32de859b6,60,19.01680672,0.000184269,0.000984547,abundant,Bacteria,Actinobacteria,Nitriliruptoria,Nitriliruptorales,Nitriliruptoraceae,uncultured bacterium,uncultured bacterium
fab535b6a30af85eea31e0861117195f,60,0,0.000184189,0.000987824,rare,Bacteria,Actinobacteria,Nitriliruptoria,Euzebyales,Euzebyaceae,uncultured,uncultured Actinomycetales bacterium
b025803973068b1e7b479ad12bdb7da2,95,956,0.000208228,0.445765833,intermediate,Bacteria,Actinobacteria,Acidimicrobiia,uncultured,uncultured bacterium,uncultured bacterium,uncultured bacterium
4dfded20fdde5cd635bcaa14cbe74e84,20,4076,0.00019869,0.022033956,intermediate,Bacteria,Actinobacteria,Acidimicrobiia,uncultured,uncultured bacterium,uncultured bacterium,uncultured bacterium
98ec830eb4f2b9bfc5d6d5687d718963,7,227,0.000183126,0.003072161,intermediate,Bacteria,Actinobacteria,Acidimicrobiia,uncultured,uncultured bacterium,uncultured bacterium,uncultured bacterium
6dee74d185a02dd6aa11ee677097699a,42,0,0.000241775,0.004098134,intermediate,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,uncultured,uncultured actinobacterium
78b162efc86de81f27dbdcbebd0b2b1a,7,3408,0.000168763,0.000419555,rare,Bacteria,Actinobacteria,NA,NA,NA,NA,NA
7851461b49f0869294e6b58709d8113b,116,986,0.000152873,5.84E-07,abundant,Bacteria,Actinobacteria,Acidimicrobiia,uncultured,NA,NA,NA
042e976d21e651984788f074e5b69816,72,162,0.000137549,2.82E-07,intermediate,Bacteria,Actinobacteria,Acidimicrobiia,uncultured,NA,NA,NA
4885c60f5b9ea3ff6aaac86ee375b9b1,94,1251,0.000216694,0.38563987,intermediate,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia,metagenome
2e4e8296882800775e286f99174bd118,61,654,0.000215122,0.170271446,intermediate,Bacteria,Actinobacteria,Acidimicrobiia,uncultured,uncultured bacterium,uncultured bacterium,uncultured bacterium
